UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH
QX,Horizon Air,ANC,AK,DLG,AK,673,9
QX,Horizon Air,ANC,AK,FAI,AK,673,9
QX,Horizon Air,ANC,AK,SCC,AK,673,9
QX,Horizon Air,ANC,AK,SCC,AK,673,9
QX,Horizon Air,ANC,AK,SEA,WA,673,9
QX,Horizon Air,AUS,TX,BOI,ID,673,9
QX,Horizon Air,BIL,MT,PDX,OR,673,9
QX,Horizon Air,BIL,MT,SEA,WA,482,9
QX,Horizon Air,BIL,MT,SEA,WA,673,9
QX,Horizon Air,BLI,WA,SEA,WA,482,9
QX,Horizon Air,BOI,ID,AUS,TX,673,9
QX,Horizon Air,BOI,ID,DFW,TX,673,9
QX,Horizon Air,BOI,ID,GEG,WA,482,9
QX,Horizon Air,BOI,ID,GEG,WA,673,9
QX,Horizon Air,BOI,ID,IDA,ID,482,9
QX,Horizon Air,BOI,ID,IDA,ID,673,9
QX,Horizon Air,BOI,ID,LAS,NV,673,9
QX,Horizon Air,BOI,ID,ORD,IL,673,9
QX,Horizon Air,BOI,ID,PAE,WA,673,9
QX,Horizon Air,BOI,ID,PDX,OR,482,9
QX,Horizon Air,BOI,ID,PDX,OR,673,9
QX,Horizon Air,BOI,ID,PHX,AZ,673,9
QX,Horizon Air,BOI,ID,PSC,WA,673,9
QX,Horizon Air,BOI,ID,PUW,WA,482,9
QX,Horizon Air,BOI,ID,SAN,CA,673,9
QX,Horizon Air,BOI,ID,SEA,WA,482,9
QX,Horizon Air,BOI,ID,SEA,WA,673,9
QX,Horizon Air,BOI,ID,SMF,CA,673,9
QX,Horizon Air,BZN,MT,PDX,OR,673,9
QX,Horizon Air,BZN,MT,SEA,WA,482,9
QX,Horizon Air,BZN,MT,SEA,WA,673,9
QX,Horizon Air,DFW,TX,AUS,TX,673,9
QX,Horizon Air,DLG,AK,ANC,AK,673,9
QX,Horizon Air,EAT,WA,SEA,WA,482,9
QX,Horizon Air,EUG,OR,SEA,WA,482,9
QX,Horizon Air,EUG,OR,SEA,WA,673,9
QX,Horizon Air,FAI,AK,ANC,AK,673,9
QX,Horizon Air,FAT,CA,PDX,OR,482,9
QX,Horizon Air,FAT,CA,PDX,OR,673,9
QX,Horizon Air,FCA,MT,PDX,OR,673,9
QX,Horizon Air,FCA,MT,SEA,WA,482,9
QX,Horizon Air,FCA,MT,SEA,WA,673,9
QX,Horizon Air,GEG,WA,BOI,ID,482,9
QX,Horizon Air,GEG,WA,BOI,ID,673,9
QX,Horizon Air,GEG,WA,MSO,MT,673,9
QX,Horizon Air,GEG,WA,PAE,WA,673,9
QX,Horizon Air,GEG,WA,PDX,OR,482,9
QX,Horizon Air,GEG,WA,PDX,OR,673,9
QX,Horizon Air,GEG,WA,SEA,WA,482,9
QX,Horizon Air,GEG,WA,SEA,WA,673,9
QX,Horizon Air,GEG,WA,SFO,CA,673,9
QX,Horizon Air,GEG,WA,SJC,CA,673,9
QX,Horizon Air,GTF,MT,HLN,MT,482,9
QX,Horizon Air,GTF,MT,SEA,WA,482,9
QX,Horizon Air,GTF,MT,SEA,WA,673,9
QX,Horizon Air,HLN,MT,SEA,WA,482,9
QX,Horizon Air,ICT,KS,SEA,WA,673,9
QX,Horizon Air,IDA,ID,BOI,ID,482,9
QX,Horizon Air,IDA,ID,SEA,WA,482,9
QX,Horizon Air,IDA,ID,SEA,WA,673,9
QX,Horizon Air,LAS,NV,BOI,ID,673,9
QX,Horizon Air,LAS,NV,LAX,CA,673,9
QX,Horizon Air,LAS,NV,PAE,WA,673,9
QX,Horizon Air,LAS,NV,PDX,OR,673,9
QX,Horizon Air,LAS,NV,PHX,AZ,673,9
QX,Horizon Air,LAX,CA,EUG,OR,673,9
QX,Horizon Air,LAX,CA,LAS,NV,673,9
QX,Horizon Air,LAX,CA,PDX,OR,673,9
QX,Horizon Air,LAX,CA,SEA,WA,673,9
QX,Horizon Air,LAX,CA,SFO,CA,673,9
QX,Horizon Air,MFR,OR,PDX,OR,482,9
QX,Horizon Air,MFR,OR,PDX,OR,673,9
QX,Horizon Air,MFR,OR,SEA,WA,482,9
QX,Horizon Air,MFR,OR,SEA,WA,673,9
QX,Horizon Air,MSO,MT,PDX,OR,673,9
QX,Horizon Air,MSO,MT,SAN,CA,673,9
QX,Horizon Air,MSO,MT,SEA,WA,482,9
QX,Horizon Air,MSO,MT,SEA,WA,673,9
QX,Horizon Air,MSO,MT,SFO,CA,673,9
QX,Horizon Air,MSP,MN,PDX,OR,673,9
QX,Horizon Air,OAK,CA,PDX,OR,673,9
QX,Horizon Air,OAK,CA,SEA,WA,673,9
QX,Horizon Air,ONT,CA,PDX,OR,673,9
QX,Horizon Air,ORD,IL,BOI,ID,673,9
QX,Horizon Air,PAE,WA,BOI,ID,673,9
QX,Horizon Air,PAE,WA,GEG,WA,673,9
QX,Horizon Air,PAE,WA,LAS,NV,673,9
QX,Horizon Air,PAE,WA,PHX,AZ,673,9
QX,Horizon Air,PAE,WA,SAN,CA,673,9
QX,Horizon Air,PAE,WA,SFO,CA,673,9
QX,Horizon Air,PAE,WA,SNA,CA,673,9
QX,Horizon Air,PDX,OR,BIL,MT,673,9
QX,Horizon Air,PDX,OR,BOI,ID,482,9
QX,Horizon Air,PDX,OR,BOI,ID,673,9
QX,Horizon Air,PDX,OR,BZN,MT,673,9
QX,Horizon Air,PDX,OR,FAT,CA,482,9
QX,Horizon Air,PDX,OR,FAT,CA,673,9
QX,Horizon Air,PDX,OR,FCA,MT,673,9
QX,Horizon Air,PDX,OR,GEG,WA,482,9
QX,Horizon Air,PDX,OR,GEG,WA,673,9
QX,Horizon Air,PDX,OR,LAS,NV,673,9
QX,Horizon Air,PDX,OR,LAX,CA,673,9
QX,Horizon Air,PDX,OR,MFR,OR,482,9
QX,Horizon Air,PDX,OR,MFR,OR,673,9
QX,Horizon Air,PDX,OR,MSO,MT,673,9
QX,Horizon Air,PDX,OR,MSP,MN,673,9
QX,Horizon Air,PDX,OR,OAK,CA,673,9
QX,Horizon Air,PDX,OR,ONT,CA,673,9
QX,Horizon Air,PDX,OR,PAE,WA,673,9
QX,Horizon Air,PDX,OR,RNO,NV,482,9
QX,Horizon Air,PDX,OR,RNO,NV,673,9
QX,Horizon Air,PDX,OR,SBA,CA,673,9
QX,Horizon Air,PDX,OR,SEA,WA,482,9
QX,Horizon Air,PDX,OR,SEA,WA,673,9
QX,Horizon Air,PDX,OR,SFO,CA,673,9
QX,Horizon Air,PDX,OR,SJC,CA,673,9
QX,Horizon Air,PDX,OR,STS,CA,673,9
QX,Horizon Air,PHX,AZ,BOI,ID,673,9
QX,Horizon Air,PHX,AZ,PAE,WA,673,9
QX,Horizon Air,PHX,AZ,SFO,CA,673,9
QX,Horizon Air,PSC,WA,SEA,WA,482,9
QX,Horizon Air,PSC,WA,SEA,WA,673,9
QX,Horizon Air,PSP,CA,SFO,CA,673,9
QX,Horizon Air,PUW,WA,BOI,ID,482,9
QX,Horizon Air,PUW,WA,SEA,WA,482,9
QX,Horizon Air,RDD,CA,SEA,WA,482,9
QX,Horizon Air,RDM,OR,SEA,WA,482,9
QX,Horizon Air,RDM,OR,SEA,WA,673,9
QX,Horizon Air,RDM,OR,SFO,CA,673,9
QX,Horizon Air,RNO,NV,PDX,OR,482,9
QX,Horizon Air,RNO,NV,PDX,OR,673,9
QX,Horizon Air,RNO,NV,SEA,WA,673,9
QX,Horizon Air,SAN,CA,MSO,MT,673,9
QX,Horizon Air,SAN,CA,PAE,WA,673,9
QX,Horizon Air,SAN,CA,SEA,WA,673,9
QX,Horizon Air,SAN,CA,SFO,CA,673,9
QX,Horizon Air,SBA,CA,PDX,OR,673,9
QX,Horizon Air,SBA,CA,SEA,WA,673,9
QX,Horizon Air,SBP,CA,SEA,WA,673,9
QX,Horizon Air,SCC,AK,ANC,AK,673,9
QX,Horizon Air,SCC,AK,ANC,AK,673,9
QX,Horizon Air,SEA,WA,ALW,WA,482,9
QX,Horizon Air,SEA,WA,ANC,AK,673,9
QX,Horizon Air,SEA,WA,BIL,MT,673,9
QX,Horizon Air,SEA,WA,BLI,WA,482,9
QX,Horizon Air,SEA,WA,BOI,ID,482,9
QX,Horizon Air,SEA,WA,BOI,ID,673,9
QX,Horizon Air,SEA,WA,BZN,MT,482,9
QX,Horizon Air,SEA,WA,BZN,MT,673,9
QX,Horizon Air,SEA,WA,EAT,WA,482,9
QX,Horizon Air,SEA,WA,EUG,OR,482,9
QX,Horizon Air,SEA,WA,EUG,OR,673,9
QX,Horizon Air,SEA,WA,FCA,MT,482,9
QX,Horizon Air,SEA,WA,FCA,MT,673,9
QX,Horizon Air,SEA,WA,GEG,WA,482,9
QX,Horizon Air,SEA,WA,GEG,WA,673,9
QX,Horizon Air,SEA,WA,GTF,MT,482,9
QX,Horizon Air,SEA,WA,GTF,MT,673,9
QX,Horizon Air,SEA,WA,HLN,MT,482,9
QX,Horizon Air,SEA,WA,ICT,KS,673,9
QX,Horizon Air,SEA,WA,IDA,ID,482,9
QX,Horizon Air,SEA,WA,IDA,ID,673,9
QX,Horizon Air,SEA,WA,LAX,CA,673,9
QX,Horizon Air,SEA,WA,MFR,OR,482,9
QX,Horizon Air,SEA,WA,MFR,OR,673,9
QX,Horizon Air,SEA,WA,MSO,MT,482,9
QX,Horizon Air,SEA,WA,MSO,MT,673,9
QX,Horizon Air,SEA,WA,OAK,CA,673,9
QX,Horizon Air,SEA,WA,PDX,OR,482,9
QX,Horizon Air,SEA,WA,PDX,OR,673,9
QX,Horizon Air,SEA,WA,PSC,WA,482,9
QX,Horizon Air,SEA,WA,PSC,WA,673,9
QX,Horizon Air,SEA,WA,PUW,WA,482,9
QX,Horizon Air,SEA,WA,RDD,CA,482,9
QX,Horizon Air,SEA,WA,RDM,OR,482,9
QX,Horizon Air,SEA,WA,RDM,OR,673,9
QX,Horizon Air,SEA,WA,RNO,NV,673,9
QX,Horizon Air,SEA,WA,SAN,CA,673,9
QX,Horizon Air,SEA,WA,SBA,CA,673,9
QX,Horizon Air,SEA,WA,SBP,CA,673,9
QX,Horizon Air,SEA,WA,SFO,CA,673,9
QX,Horizon Air,SEA,WA,SJC,CA,673,9
QX,Horizon Air,SEA,WA,SMF,CA,673,9
QX,Horizon Air,SEA,WA,STS,CA,673,9
QX,Horizon Air,SEA,WA,SUN,ID,482,9
QX,Horizon Air,SEA,WA,YKM,WA,482,9
QX,Horizon Air,SFO,CA,BOI,ID,673,9
QX,Horizon Air,SFO,CA,GEG,WA,673,9
QX,Horizon Air,SFO,CA,LAX,CA,673,9
QX,Horizon Air,SFO,CA,MSO,MT,673,9
QX,Horizon Air,SFO,CA,PAE,WA,673,9
QX,Horizon Air,SFO,CA,PDX,OR,673,9
QX,Horizon Air,SFO,CA,PHX,AZ,673,9
QX,Horizon Air,SFO,CA,PSP,CA,673,9
QX,Horizon Air,SFO,CA,RDM,OR,673,9
QX,Horizon Air,SFO,CA,SEA,WA,673,9
QX,Horizon Air,SJC,CA,PDX,OR,673,9
QX,Horizon Air,SJC,CA,RDM,OR,673,9
QX,Horizon Air,SJC,CA,SEA,WA,673,9
QX,Horizon Air,SMF,CA,BOI,ID,673,9
QX,Horizon Air,SMF,CA,SEA,WA,673,9
QX,Horizon Air,SNA,CA,PAE,WA,673,9
QX,Horizon Air,SNA,CA,PDX,OR,673,9
QX,Horizon Air,STS,CA,SEA,WA,673,9
QX,Horizon Air,SUN,ID,SEA,WA,482,9
QX,Horizon Air,YKM,WA,SEA,WA,482,9
RV,Air Canada rouge LP,FLL,FL,TPA,FL,694,9
RV,Air Canada rouge LP,LAS,NV,MSP,MN,698,9
RV,Air Canada rouge LP,LAX,CA,LAS,NV,699,9
RV,Air Canada rouge LP,MIA,FL,MCO,FL,698,9
RVQ,"Reeve Air Alaska, LLC",ANC,AK,GKN,AK,406,9
RVQ,"Reeve Air Alaska, LLC",ANC,AK,MCG,AK,406,9
RVQ,"Reeve Air Alaska, LLC",GKN,AK,ANC,AK,406,9
RVQ,"Reeve Air Alaska, LLC",MCG,AK,ANC,AK,406,9
SNK,Spernak Airways Inc.,BVU,AK,MRI,AK,035,9
SNK,Spernak Airways Inc.,BVU,AK,MRI,AK,035,9
SNK,Spernak Airways Inc.,BVU,AK,MRI,AK,036,9
SNK,Spernak Airways Inc.,BVU,AK,TYE,AK,035,9
SNK,Spernak Airways Inc.,BVU,AK,TYE,AK,035,9
SNK,Spernak Airways Inc.,MRI,AK,BVU,AK,035,9
SNK,Spernak Airways Inc.,MRI,AK,BVU,AK,035,9
SNK,Spernak Airways Inc.,MRI,AK,BVU,AK,036,9
SNK,Spernak Airways Inc.,MRI,AK,BVU,AK,036,9
SNK,Spernak Airways Inc.,MRI,AK,SKW,AK,035,9
SNK,Spernak Airways Inc.,MRI,AK,SKW,AK,035,9
SNK,Spernak Airways Inc.,MRI,AK,SKW,AK,036,9
SNK,Spernak Airways Inc.,MRI,AK,TYE,AK,035,9
SNK,Spernak Airways Inc.,MRI,AK,TYE,AK,035,9
SNK,Spernak Airways Inc.,MRI,AK,TYE,AK,036,9
SNK,Spernak Airways Inc.,MRI,AK,TYE,AK,036,9
SNK,Spernak Airways Inc.,SKW,AK,MRI,AK,035,9
SNK,Spernak Airways Inc.,SKW,AK,MRI,AK,035,9
SNK,Spernak Airways Inc.,SKW,AK,MRI,AK,036,9
SNK,Spernak Airways Inc.,TYE,AK,BVU,AK,035,9
SNK,Spernak Airways Inc.,TYE,AK,BVU,AK,035,9
SNK,Spernak Airways Inc.,TYE,AK,MRI,AK,035,9
SNK,Spernak Airways Inc.,TYE,AK,MRI,AK,035,9
SNK,Spernak Airways Inc.,TYE,AK,MRI,AK,036,9
SNK,Spernak Airways Inc.,TYE,AK,MRI,AK,036,9
SVW,"Global Jet Luxembourg, Sa",MMU,NJ,EWR,NJ,775,9
SVW,"Global Jet Luxembourg, Sa",OPF,FL,TEB,NJ,775,9
SVW,"Global Jet Luxembourg, Sa",TEB,NJ,SFO,CA,725,9
SY,Sun Country Airlines d/b/a MN Airlines,ABE,PA,IFP,AZ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ABE,PA,RDU,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ABI,TX,GPT,MS,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ABI,TX,SAT,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ABQ,NM,BOI,ID,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,AGS,GA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,AVL,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,BDL,CT,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,BNA,TN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,BUF,NY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,BWI,MD,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,CAE,SC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,CHA,TN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,CHS,SC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,CLE,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,CLT,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,CMH,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,CVG,KY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,DTW,MI,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,FAY,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,FNT,MI,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,GSO,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,ILM,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,ISP,NY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,JAX,FL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,LBE,PA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,MCN,GA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,MDW,IL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,MHT,NH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,OAJ,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,ORF,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,PGV,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,PIE,FL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,PIT,PA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,PNS,FL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,PWM,ME,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,RFD,IL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,RIC,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,ROC,NY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,SFB,FL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,SYR,NY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ACY,NJ,TOL,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AFW,TX,BDL,CT,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AFW,TX,BNA,TN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AFW,TX,CLT,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AFW,TX,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AFW,TX,SFO,CA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AFW,TX,STL,MO,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AFW,TX,TOL,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AGS,GA,ACY,NJ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AGS,GA,SAV,GA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AHN,GA,CAK,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ALO,IA,COS,CO,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ALO,IA,DCA,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ALO,IA,GFK,ND,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ALO,IA,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ANC,AK,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ATL,GA,CLT,NC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ATL,GA,HPN,NY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ATL,GA,MCO,FL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ATL,GA,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ATL,GA,MYR,SC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ATL,GA,PHL,PA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ATL,GA,PVD,RI,614,9
SY,Sun Country Airlines d/b/a MN Airlines,ATL,GA,TUP,MS,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,BFI,WA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,BNA,TN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,CRP,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,DAL,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,LBB,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,MLU,LA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,MSY,LA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,RNO,NV,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,SAT,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,SHD,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AUS,TX,SLC,UT,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AVL,NC,ACY,NJ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AVL,NC,GPT,MS,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AVL,NC,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,AVL,NC,MYR,SC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BDL,CT,ACY,NJ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BDL,CT,AFW,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BDL,CT,CVG,KY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BDL,CT,HPN,NY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BDL,CT,ILN,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BED,MA,BOS,MA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BED,MA,CMH,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BED,MA,EWR,NJ,612,9
SY,Sun Country Airlines d/b/a MN Airlines,BED,MA,HPN,NY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BED,MA,LUK,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BED,MA,PHL,PA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFI,WA,AUS,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFI,WA,BOI,ID,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFI,WA,HOU,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFI,WA,LUK,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFI,WA,MKC,MO,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFI,WA,SEA,WA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFI,WA,SLC,UT,612,9
SY,Sun Country Airlines d/b/a MN Airlines,BFI,WA,TUL,OK,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFM,AL,GPT,MS,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFM,AL,LAN,MI,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFM,AL,LAX,CA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BFM,AL,MCO,FL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,BNA,TN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,BTR,LA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,CHS,SC,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,GPT,MS,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,HOU,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,IFP,AZ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,LYH,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,MXF,AL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,OAK,CA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BHM,AL,TUL,OK,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BKG,MO,DCA,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BKG,MO,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BLI,WA,IFP,AZ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BLI,WA,SEA,WA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BMI,IL,IFP,AZ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BMI,IL,IND,IN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,ACY,NJ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,AUS,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,BHM,AL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,BMI,IL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,CVG,KY,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,FOE,KS,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,HTS,WV,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,IAD,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,IFP,AZ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,IND,IN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,LAL,FL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,LAX,CA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,MEM,TN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BNA,TN,TUL,OK,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BOI,ID,ABQ,NM,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BOI,ID,BFI,WA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BOI,ID,ELP,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BOI,ID,EUG,OR,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BOI,ID,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BOI,ID,RNO,NV,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BOI,ID,SAN,CA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BOS,MA,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BTR,LA,BHM,AL,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BTR,LA,IFP,AZ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BTR,LA,MFE,TX,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BTV,VT,MSP,MN,612,9
SY,Sun Country Airlines d/b/a MN Airlines,BTV,VT,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BUF,NY,ACY,NJ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BUF,NY,CAK,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BUF,NY,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,ACY,NJ,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,CLE,OH,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,DCA,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,GPT,MS,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,IAD,VA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,MEM,TN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,MSP,MN,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,PHL,PA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BWI,MD,PIT,PA,614,9
SY,Sun Country Airlines d/b/a MN Airlines,BZN,MT,BOI,ID,614,9
